10888	3	45	-1.9107
10888	3	46	-2.4868
10888	3	47	-1.9697
10888	3	48	-1.9728
10888	3	49	-2.222
10888	3	50	-1.2862
10888	3	51	-2.2955
10888	3	52	-1.826
10888	3	53	-1.412
10888	3	54	-1.9418
10888	3	55	-0.91909
10888	3	56	1.2252
10888	3	57	1.7191
10888	3	58	2.5376
2916	1	1	0.012875
2916	1	2	0.54291
2916	1	3	0.39255
2916	1	4	1.0531
2916	1	5	1.8504
2916	1	6	2.6788
2916	1	7	3.258
2916	1	8	3.2666
2916	1	9	2.8947
2916	1	10	2.5465
2916	1	11	2.5699
2916	1	12	1.7148
2916	1	13	1.4883
2916	1	14	1.1486
2916	1	15	0.95165
2916	1	16	0.60407
2916	1	17	1.0956
2916	1	18	-0.39961
2916	1	19	-1.4592
2916	1	20	-0.97673
2916	1	21	-1.0708
2916	1	22	-1.4571
2916	1	23	-1.5132
2916	1	24	-1.5329
2916	1	25	-2.1501
2916	1	26	-1.9411
2916	1	27	-2.0356
2916	1	28	-2.1392
2916	1	29	-2.2907
2916	1	30	-2.1826
2916	1	31	-2.1945
2916	1	32	-1.9167
2916	1	33	-2.3744
2916	1	34	-2.1768
2916	1	35	-2.6607
2916	1	36	-2.0388
2916	1	37	-1.8542
2916	1	38	-2.0915
2916	1	39	-1.7683
2916	1	40	-1.3575
2916	1	41	-1.8819
2916	1	42	-2.0613
2916	1	43	-1.8365
2916	1	44	-1.8292
2916	1	45	-1.9567
2916	1	46	-1.6103
2916	1	47	-1.8209
2916	1	48	-1.11
2916	1	49	-1.4996
2916	1	50	-0.98583
2916	1	51	-1.4011
2916	1	52	-1.4696
2916	1	53	-1.2322
2916	1	54	-1.1479
2916	1	55	-2.2176
2916	1	56	-2.191
2916	1	57	-2.4955
2916	1	58	-2.8947
4602	1	1	0.6648
4602	1	2	0.71952
4602	1	3	0.69399
4602	1	4	1.0951
4602	1	5	1.351
4602	1	6	2.0205
4602	1	7	2.0547
4602	1	8	2.1753
4602	1	9	2.3976
4602	1	10	2.1094
4602	1	11	2.0807
4602	1	12	1.742
4602	1	13	1.625
4602	1	14	1.4568
4602	1	15	1.0819
4602	1	16	1.6432
4602	1	17	1.1584
4602	1	18	1.2409
4602	1	19	0.3143
4602	1	20	0.58087
4602	1	21	0.58163
4602	1	22	0.39639
4602	1	23	0.094816
4602	1	24	-0.1501
4602	1	25	-0.29
4602	1	26	-0.20552
4602	1	27	-0.78168
4602	1	28	-0.65061
4602	1	29	-0.36965
4602	1	30	-0.6619
4602	1	31	-1.1946
4602	1	32	-1.1276
4602	1	33	-1.1635
4602	1	34	-1.3549
4602	1	35	-1.1001
4602	1	36	-1.2154
4602	1	37	-1.3714
4602	1	38	-1.6283
4602	1	39	-1.4729
4602	1	40	-0.67314
4602	1	41	-0.33132
4602	1	42	-0.39986
4602	1	43	-0.33167
4602	1	44	-0.83143
4602	1	45	-0.89797
4602	1	46	-0.75742
4602	1	47	-0.55735
4602	1	48	-0.41359
4602	1	49	-0.38334
4602	1	50	-0.82859
4602	1	51	-0.25305
4602	1	52	-0.88527
4602	1	53	-0.7697
4602	1	54	-0.49219
4602	1	55	-1.5014
4602	1	56	-1.7083
4602	1	57	-1.9584
4602	1	58	-1.5321
4795	3	1	-1.7925
4795	3	2	-1.9611
4795	3	3	-1.976
4795	3	4	-1.9186
4795	3	5	-1.9686
4795	3	6	-2.2917
4795	3	7	-1.9044
4795	3	8	-1.6386
4795	3	9	-2.0419
4795	3	10	-1.6748
4795	3	11	-2.1899
4795	3	12	-1.1541
4795	3	13	-2.0625
4795	3	14	-2.2392
4795	3	15	-1.9201
4795	3	16	-1.7523
4795	3	17	-1.8647
4795	3	18	-2.2165
4795	3	19	-1.8356
4795	3	20	-1.7325
4795	3	21	-1.5851
4795	3	22	-1.6729
4795	3	23	-1.3059
4795	3	24	-1.3808
4795	3	25	-1.2628
4795	3	26	-1.7965
4795	3	27	-1.7009
4795	3	28	-1.5518
4795	3	29	-1.6073
4795	3	30	-1.2234
4795	3	31	-0.91518
4795	3	32	-0.76311
4795	3	33	-1.1418
4795	3	34	-1.381
4795	3	35	-0.91266
4795	3	36	-1.1619
4795	3	37	-1.2233
4795	3	38	-1.1135
4795	3	39	-0.85427
4795	3	40	-1.2815
4795	3	41	-1.3147
4795	3	42	-1.0157
4795	3	43	-1.4202
4795	3	44	-1.2221
4795	3	45	-1.1709
4795	3	46	-2.1365
4795	3	47	-2.0055
4795	3	48	-1.93
4795	3	49	-1.8437
4795	3	50	-1.5225
4795	3	51	-1.9601
4795	3	52	-0.4449
4795	3	53	-0.94623
4795	3	54	-0.65994
4795	3	55	0.57873
4795	3	56	1.2035
4795	3	57	1.6094
4795	3	58	1.5759
7269	1	1	1.0482
7269	1	2	1.3086
7269	1	3	1.6183
7269	1	4	1.6691
7269	1	5	2.0618
7269	1	6	2.4132
7269	1	7	2.3888
7269	1	8	2.3113
7269	1	9	2.5517
7269	1	10	2.5471
7269	1	11	2.629
7269	1	12	2.0421
7269	1	13	1.8806
7269	1	14	1.4594
7269	1	15	1.5782
7269	1	16	1.4648
7269	1	17	1.3702
7269	1	18	0.93122
7269	1	19	0.26492
7269	1	20	0.58102
7269	1	21	0.1621
7269	1	22	-0.089822
7269	1	23	-0.34356
7269	1	24	-0.55483
7269	1	25	-0.82152
7269	1	26	-0.94071
7269	1	27	-1.5533
7269	1	28	-1.5751
7269	1	29	-1.3185
7269	1	30	-1.733
7269	1	31	-1.57
7269	1	32	-1.4701
7269	1	33	-1.1053
7269	1	34	-1.4502
7269	1	35	-0.59434
7269	1	36	-0.7028
7269	1	37	-0.52149
7269	1	38	-1.155
7269	1	39	-1.1425
7269	1	40	-0.70915
7269	1	41	-1.1731
7269	1	42	-0.7073
7269	1	43	-0.85389
7269	1	44	-1.2348
7269	1	45	-1.0732
7269	1	46	-0.64193
7269	1	47	-0.94265
7269	1	48	-0.32552
7269	1	49	-0.48599
7269	1	50	-0.49183
7269	1	51	-1.0672
7269	1	52	-0.92053
7269	1	53	-1.1667
7269	1	54	-1.3988
7269	1	55	-1.5481
7269	1	56	-1.9106
7269	1	57	-2.0763
7269	1	58	-2.2972
1078	1	1	0.79292
1078	1	2	0.9523
1078	1	3	1.3392
1078	1	4	1.4554
1078	1	5	1.8893
1078	1	6	2.2347
1078	1	7	2.2338
1078	1	8	2.1101
1078	1	9	2.1066
1078	1	10	1.9989
1078	1	11	2.0791
1078	1	12	1.5794
1078	1	13	1.3979
1078	1	14	1.0516
1078	1	15	1.2115
1078	1	16	0.97424
1078	1	17	1.0062
1078	1	18	0.20274
1078	1	19	-0.20633
1078	1	20	-0.20398
1078	1	21	-0.46979
1078	1	22	-0.93601
1078	1	23	-0.74061
1078	1	24	-0.67741
1078	1	25	-0.95927
1078	1	26	-1.047
1078	1	27	-1.372
1078	1	28	-1.6804
1078	1	29	-1.5373
1078	1	30	-1.6602
1078	1	31	-1.1499
1078	1	32	-1.5344
1078	1	33	-1.7358
1078	1	34	-1.2336
1078	1	35	-0.93484
1078	1	36	-1.103
1078	1	37	-1.0708
1078	1	38	-1.1203
1078	1	39	-0.61519
1078	1	40	-1.3955
1078	1	41	-0.49976
1078	1	42	-0.7862
1078	1	43	-0.57059
1078	1	44	-0.90059
1078	1	45	-0.56299
1078	1	46	-1.1129
1078	1	47	-0.64078
1078	1	48	-0.48783
1078	1	49	-0.62334
1078	1	50	-0.26929
1078	1	51	-0.50791
1078	1	52	-0.73632
1078	1	53	-0.50362
1078	1	54	-1.0207
1078	1	55	-1.7806
1078	1	56	-1.4889
1078	1	57	-1.7085
1078	1	58	-1.6877
1745	1	1	0.84809
1745	1	2	1.376
1745	1	3	2.1127
1745	1	4	1.9301
1745	1	5	2.6181
1745	1	6	2.6503
1745	1	7	2.2885
1745	1	8	1.8839
1745	1	9	0.92443
1745	1	10	0.92023
1745	1	11	1.1347
1745	1	12	1.1064
1745	1	13	0.96041
1745	1	14	1.2286
1745	1	15	0.88536
1745	1	16	0.92572
1745	1	17	0.80553
1745	1	18	-0.076896
1745	1	19	-0.31587
1745	1	20	-0.25326
1745	1	21	-0.46411
1745	1	22	-0.65685
1745	1	23	-0.92195
1745	1	24	-0.64383
1745	1	25	-1.0379
1745	1	26	-1.216
1745	1	27	-1.3579
1745	1	28	-1.2745
1745	1	29	-1.3508
1745	1	30	-1.4414
1745	1	31	-1.031
1745	1	32	-1.5037
1745	1	33	-1.7109
1745	1	34	-1.1026
1745	1	35	-1.2745
1745	1	36	-1.3144
1745	1	37	-1.7634
1745	1	38	-1.5522
1745	1	39	-1.004
1745	1	40	-1.1416
1745	1	41	-0.89195
1745	1	42	-1.0741
1745	1	43	-1.1459
1745	1	44	-0.89495
1745	1	45	-1.1294
1745	1	46	-0.67528
1745	1	47	-0.72801
1745	1	48	-0.53878
1745	1	49	-0.1955
1745	1	50	-0.3293
1745	1	51	-0.55041
1745	1	52	-0.9832
1745	1	53	-0.55637
1745	1	54	-0.81295
1745	1	55	-1.7716
1745	1	56	-1.5527
1745	1	57	-1.8052
1745	1	58	-2.1866
13124	3	1	-2.4971
13124	3	2	-2.5373
13124	3	3	-2.4136
13124	3	4	-2.2974
13124	3	5	-2.2307
13124	3	6	-2.1471
13124	3	7	-1.8089
13124	3	8	-1.7506
13124	3	9	-1.6594
13124	3	10	-1.5625
13124	3	11	-1.5174
13124	3	12	-1.7709
13124	3	13	-1.6885
13124	3	14	-2.0027
13124	3	15	-2.1217
13124	3	16	-1.7514
13124	3	17	-1.8223
13124	3	18	-1.7503
13124	3	19	-1.1565
13124	3	20	-1.4987
13124	3	21	-1.4364
13124	3	22	-1.5246
13124	3	23	-1.1547
13124	3	24	-0.85294
13124	3	25	-0.97046
13124	3	26	-0.4414
13124	3	27	-0.27693
13124	3	28	-0.29009
13124	3	29	-0.58615
13124	3	30	-0.53882
13124	3	31	-0.65488
13124	3	32	-0.35291
13124	3	33	-0.64562
13124	3	34	-0.70815
13124	3	35	-0.68461
13124	3	36	-1.0094
13124	3	37	-1.0507
13124	3	38	-1.071
13124	3	39	-0.84101
13124	3	40	-1.0441
13124	3	41	-0.85233
13124	3	42	-1.2883
13124	3	43	-1.3098
13124	3	44	-1.3918
13124	3	45	-0.62437
13124	3	46	-1.2385
13124	3	47	-1.7198
13124	3	48	-0.84072
13124	3	49	-1.1826
13124	3	50	-0.90406
13124	3	51	-0.99757
13124	3	52	-0.92359
13124	3	53	-0.88185
13124	3	54	-0.76023
13124	3	55	-0.36434
13124	3	56	-0.029165
13124	3	57	0.66863
13124	3	58	0.66612
7397	3	1	-2.935
7397	3	2	-2.8941
7397	3	3	-2.595
7397	3	4	-2.9575
7397	3	5	-2.7484
7397	3	6	-2.6137
7397	3	7	-2.4772
7397	3	8	-2.2623
7397	3	9	-2.5435
7397	3	10	-2.301
7397	3	11	-2.513
7397	3	12	-1.4675
7397	3	13	-2.4154
7397	3	14	-2.374
7397	3	15	-1.6868
7397	3	16	-2.2708
7397	3	17	-2.1148
7397	3	18	-2.0927
7397	3	19	-2.3797
7397	3	20	-2.2327
7397	3	21	-1.9034
7397	3	22	-2.0437
7397	3	23	-1.9306
7397	3	24	-1.309
7397	3	25	-1.7931
7397	3	26	-1.8825
7397	3	27	-1.3705
7397	3	28	-1.288
7397	3	29	-1.8199
7397	3	30	-1.627
7397	3	31	-2.1355
7397	3	32	-2.1393
7397	3	33	-2.6322
7397	3	34	-1.9628
7397	3	35	-2.3385
7397	3	36	-2.0218
7397	3	37	-2.2874
7397	3	38	-2.0252
7397	3	39	-1.8153
7397	3	40	-2.3615
7397	3	41	-3.1811
7397	3	42	-2.5212
7397	3	43	-2.5742
7397	3	44	-2.3961
7397	3	45	-2.9316
7397	3	46	-2.8931
7397	3	47	-2.3292
7397	3	48	-2.4506
7397	3	49	-2.6527
7397	3	50	-2.3129
7397	3	51	-2.6529
7397	3	52	-2.3822
7397	3	53	-2.1897
7397	3	54	-2.8689
7397	3	55	-2.0812
7397	3	56	0.32188
7397	3	57	1.3789
7397	3	58	1.8227
6866	3	1	-2.2204
6866	3	2	-2.1197
6866	3	3	-2.0283
6866	3	4	-1.7947
6866	3	5	-1.1938
6866	3	6	-1.2809
6866	3	7	-1.6594
6866	3	8	-1.86
6866	3	9	-1.9558
6866	3	10	-2.0185
6866	3	11	-2.2633
6866	3	12	-2.0099
6866	3	13	-2.1414
6866	3	14	-2.0686
6866	3	15	-1.6393
6866	3	16	-1.4278
6866	3	17	-1.5052
6866	3	18	-1.2922
6866	3	19	-1.1492
6866	3	20	-1.1816
6866	3	21	-1.3116
6866	3	22	-1.4018
6866	3	23	-1.133
6866	3	24	-1.1776
6866	3	25	-0.92822
6866	3	26	-0.83618
6866	3	27	-0.33538
6866	3	28	-0.55901
6866	3	29	-0.47966
6866	3	30	-0.53473
6866	3	31	-1.1856
6866	3	32	-1.8321
6866	3	33	-1.8238
6866	3	34	-1.3965
6866	3	35	-1.2294
6866	3	36	-1.5218
6866	3	37	-0.51136
6866	3	38	-1.1256
6866	3	39	-0.99192
6866	3	40	-1.402
6866	3	41	-0.62486
6866	3	42	-0.38479
6866	3	43	-0.7805
6866	3	44	-0.80139
6866	3	45	-0.66597
6866	3	46	-0.3756
6866	3	47	-1.0019
6866	3	48	-0.47293
6866	3	49	-0.67972
6866	3	50	-0.47457
6866	3	51	-0.65573
6866	3	52	-0.26031
6866	3	53	-0.3687
6866	3	54	-0.56012
6866	3	55	0.75234
6866	3	56	0.54986
6866	3	57	1.0801
6866	3	58	1.0315
1744	3	1	-2.2727
1744	3	2	-2.6149
1744	3	3	-2.0871
1744	3	4	-2.1624
1744	3	5	-1.8717
1744	3	6	-1.8731
1744	3	7	-1.6399
1744	3	8	-1.5838
1744	3	9	-1.2569
1744	3	10	-1.2291
1744	3	11	-1.105
1744	3	12	-1.3092
1744	3	13	-1.1471
1744	3	14	-1.4367
1744	3	15	-2.0917
1744	3	16	-1.1912
1744	3	17	-1.2659
1744	3	18	-2.0436
1744	3	19	-1.7859
1744	3	20	-1.7299
1744	3	21	-1.8774
1744	3	22	-2.3822
1744	3	23	-2.2119
1744	3	24	-1.8291
1744	3	25	-2.0212
1744	3	26	-1.6686
1744	3	27	-1.7595
1744	3	28	-1.7209
1744	3	29	-1.7115
1744	3	30	-1.5953
1744	3	31	-1.7217
1744	3	32	-1.4696
1744	3	33	-1.4471
1744	3	34	-1.0806
1744	3	35	-1.5074
1744	3	36	-1.2352
1744	3	37	-1.3727
1744	3	38	-1.1228
1744	3	39	-1.2331
1744	3	40	-1.1951
1744	3	41	-0.29478
1744	3	42	-1.3315
1744	3	43	-1.5556
1744	3	44	-1.0823
1744	3	45	-0.87551
1744	3	46	-1.3008
1744	3	48	-0.19811
1744	3	49	-0.45936
1744	3	50	-0.27704
1744	3	51	-0.34483
1744	3	52	-1.0286
1744	3	53	0.4811
1744	3	54	0.72541
1744	3	55	1.9851
1744	3	56	2.2727
1744	3	57	2.4818
1744	3	58	2.0396
4294	3	1	-2.7475
4294	3	2	-2.5094
4294	3	3	-2.427
4294	3	4	-2.0922
4294	3	5	-2.0596
4294	3	6	-1.7612
4294	3	7	-1.7399
4294	3	8	-1.7083
4294	3	9	-1.3598
4294	3	10	-1.2163
4294	3	11	-1.4821
4294	3	12	-1.9341
4294	3	13	-1.6585
4294	3	14	-1.788
4294	3	15	-1.7361
4294	3	16	-1.4663
4294	3	17	-1.5466
4294	3	18	-1.3588
4294	3	19	-1.4329
4294	3	20	-1.4414
4294	3	21	-1.5503
4294	3	22	-1.8134
4294	3	23	-1.6691
4294	3	24	-1.7187
4294	3	25	-1.9935
4294	3	26	-1.792
4294	3	27	-1.4476
4294	3	28	-1.4945
4294	3	29	-1.9585
4294	3	30	-1.5737
4294	3	31	-1.5261
4294	3	32	-1.5481
4294	3	33	-1.5125
4294	3	34	-1.6459
4294	3	35	-2.3148
4294	3	36	-1.6525
4294	3	37	-2.5251
4294	3	38	-2.5696
4294	3	39	-2.1973
4294	3	40	-1.3856
4294	3	41	-1.7097
4294	3	42	-1.4321
4294	3	43	-1.2026
4294	3	44	-1.5029
4294	3	45	-1.0703
4294	3	46	-1.4015
4294	3	47	-1.3826
4294	3	48	-1.3404
4294	3	49	-1.4686
4294	3	50	-1.4942
4294	3	51	-1.2091
4294	3	52	-0.93255
4294	3	53	-1.3839
4294	3	54	-1.5552
4294	3	55	-1.3285
4294	3	56	-0.068597
4294	3	57	0.63569
4294	3	58	0.78854
6020	2	1	-0.72444
6020	2	2	-0.76817
6020	2	3	-1.004
6020	2	4	-0.8603
6020	2	5	-0.78179
6020	2	6	-0.41719
6020	2	7	-0.53807
6020	2	8	-0.53256
6020	2	9	-0.67077
6020	2	10	-1.1659
6020	2	11	-1.1104
6020	2	12	-1.1296
6020	2	13	-1.2649
6020	2	14	-1.1946
6020	2	15	-1.1507
6020	2	16	-0.75183
6020	2	17	-0.72139
6020	2	18	-0.47571
6020	2	19	-0.48232
6020	2	20	-0.36371
6020	2	21	-0.16425
6020	2	22	0.15927
6020	2	23	0.32528
6020	2	24	-0.044916
6020	2	25	0.63644
6020	2	26	0.35244
6020	2	27	0.34664
6020	2	28	0.63471
6020	2	29	0.31018
6020	2	30	0.41415
6020	2	31	0.13964
6020	2	32	0.11521
6020	2	33	0.50556
6020	2	34	-0.17909
6020	2	35	0.54732
6020	2	36	-0.34159
6020	2	37	0.54648
6020	2	38	0.25057
6020	2	39	-0.56087
6020	2	40	-1.5746
6020	2	41	-0.37623
6020	2	42	-1.3944
6020	2	43	-1.4232
6020	2	44	-1.7043
6020	2	45	-1.586
6020	2	46	-1.2329
6020	2	47	-2.2449
6020	2	48	-1.5766
6020	2	49	-1.3626
6020	2	50	-1.9903
6020	2	51	-1.7058
6020	2	52	-1.0173
6020	2	53	-1.3015
6020	2	54	-0.76902
6020	2	55	0.3175
6020	2	56	0.74246
6020	2	57	0.87454
6020	2	58	1.1087
12558	3	1	-1.9098
12558	3	2	-2.2504
12558	3	3	-2.3542
12558	3	4	-1.7173
12558	3	5	-1.7936
12558	3	6	-1.925
12558	3	7	-1.935
12558	3	8	-1.8081
12558	3	9	-2.1531
12558	3	10	-1.4244
12558	3	11	-1.848
12558	3	12	-1.1934
12558	3	13	-1.1576
12558	3	14	-2.0252
12558	3	15	-2.3111
12558	3	16	-1.9399
12558	3	17	-1.9278
12558	3	18	-2.3593
12558	3	19	-2.3845
12558	3	20	-2.3021
12558	3	21	-1.9214
12558	3	22	-2.2228
12558	3	23	-1.9805
12558	3	24	-2.235
12558	3	25	-2.041
12558	3	26	-2.2422
12558	3	27	-1.6459
12558	3	28	-1.9747
12558	3	29	-2.1425
12558	3	30	-2.3564
12558	3	31	-1.0808
12558	3	32	-1.5839
12558	3	33	-1.0907
12558	3	34	-1.8253
12558	3	35	-1.0533
12558	3	36	-1.059
12558	3	37	-1.3892
12558	3	38	-0.93776
12558	3	39	-0.8534
12558	3	40	-1.434
12558	3	41	-1.2886
12558	3	42	-1.2159
12558	3	43	-1.3142
12558	3	44	-0.68278
12558	3	45	-0.047018
12558	3	46	-0.47469
12558	3	47	-1.3302
12558	3	48	1.0768
12558	3	49	0.59085
12558	3	50	-0.84664
12558	3	51	-1.1913
12558	3	52	-1.0452
12558	3	53	-1.5946
12558	3	54	-1.5418
12558	3	55	-1.2384
12558	3	56	-1.0844
12558	3	57	-0.98738
12558	3	58	-1.1304
4550	3	1	-3.778
4550	3	2	-3.7013
4550	3	3	-3.4236
4550	3	4	-3.8591
4550	3	5	-4.2063
4550	3	6	-4.177
4550	3	7	-4.1718
4550	3	8	-4.2285
4550	3	9	-4.428
4550	3	10	-4.0572
4550	3	11	-4.1206
4550	3	12	-3.5574
4550	3	13	-4.2401
4550	3	14	-4.12
4550	3	15	-3.6542
4550	3	16	-3.2404
4550	3	17	-3.3338
4550	3	18	-3.7621
4550	3	19	-3.5018
4550	3	20	-3.1215
4550	3	21	-2.4137
4550	3	22	-2.9459
4550	3	23	-2.9292
4550	3	24	-2.2957
4550	3	25	-2.3441
4550	3	26	-3.0366
4550	3	27	-2.4036
4550	3	28	-2.335
4550	3	29	-2.5374
4550	3	30	-1.9795
4550	3	31	-2.1784
4550	3	32	-2.461
4550	3	33	-2.5887
4550	3	34	-2.3384
4550	3	35	-2.1609
4550	3	36	-2.1472
4550	3	37	-1.7959
4550	3	38	-1.1212
4550	3	39	-1.6657
4550	3	40	-3.1536
4550	3	41	-2.9683
4550	3	42	-4.4004
4550	3	43	-4.2828
4550	3	44	-4.8756
4550	3	45	-4.5265
4550	3	46	-4.3486
4550	3	47	-3.9635
4550	3	48	-4.9043
4550	3	49	-4.0765
4550	3	50	-3.6007
4550	3	51	-4.404
4550	3	52	-3.9554
4550	3	53	-3.1806
4550	3	54	-3.6648
4550	3	55	-3.014
4550	3	56	1.7581
4550	3	57	2.3147
4550	3	58	3.1392
17907	3	1	-2.2106
17907	3	2	-2.3216
17907	3	3	-2.6404
17907	3	4	-2.0838
17907	3	5	-2.368
17907	3	6	-2.4199
17907	3	7	-1.9293
17907	3	8	-2.1786
17907	3	9	-2.0776
17907	3	10	-1.9324
17907	3	11	-2.4206
17907	3	12	-2.0579
17907	3	13	-2.4495
17907	3	14	-2.2969
17907	3	15	-2.9193
17907	3	16	-1.3253
17907	3	17	-2.2407
17907	3	18	-1.8839
17907	3	19	-1.8358
17907	3	20	-2.2464
17907	3	21	-1.952
17907	3	22	-2.048
17907	3	23	-1.7441
17907	3	24	-1.308
17907	3	25	-1.9929
17907	3	26	-2.0884
17907	3	27	-1.9483
17907	3	28	-1.7738
17907	3	29	-1.7972
17907	3	30	-1.2237
17907	3	31	-1.4877
17907	3	32	-1.2919
17907	3	33	-1.5378
17907	3	34	-0.95394
17907	3	35	-1.4501
17907	3	36	-0.81707
17907	3	37	-1.2893
17907	3	38	-0.96707
17907	3	39	-0.20339
17907	3	40	-1.6816
17907	3	41	-0.51592
17907	3	42	-2.4516
17907	3	43	-2.0551
17907	3	44	-1.5648
17907	3	45	-1.4546
17907	3	46	-1.7113
17907	3	47	-1.1216
17907	3	48	-1.9126
17907	3	49	-1.5625
17907	3	50	-1.7861
17907	3	51	-2.0267
17907	3	52	-1.2595
17907	3	53	-1.7043
17907	3	54	-1.2201
17907	3	55	-1.2529
17907	3	56	0.5353
17907	3	57	0.87361
17907	3	58	0.60546
9772	3	1	-0.38784
9772	3	2	-0.71272
9772	3	3	-0.58395
9772	3	4	-0.58439
9772	3	5	-0.45742
9772	3	6	-1.0198
9772	3	7	-1.4433
9772	3	8	-1.5137
9772	3	9	-1.4051
9772	3	10	-1.0695
9772	3	11	-1.1391
9772	3	12	-1.6012
9772	3	13	-0.86499
9772	3	14	-1.2874
9772	3	15	-1.066
9772	3	16	-0.60874
9772	3	17	-0.59527
9772	3	18	-0.12706
9772	3	19	-0.55067
9772	3	20	-0.46257
9772	3	21	-0.31258
9772	3	22	-0.52803
9772	3	23	-0.54244
9772	3	24	-0.67885
9772	3	25	-0.76104
9772	3	26	-1.0072
9772	3	27	-1.6537
9772	3	28	-1.8046
9772	3	29	-1.3995
9772	3	30	-1.5469
9772	3	31	-2.078
9772	3	32	-1.8745
9772	3	33	-1.673
9772	3	34	-2.0578
9772	3	35	-1.5238
9772	3	36	-1.5538
9772	3	37	-1.2933
9772	3	38	-1.7632
9772	3	39	-1.6508
9772	3	40	-1.5172
9772	3	41	-0.64418
9772	3	42	-1.155
9772	3	43	-0.99452
9772	3	44	-1.0034
9772	3	45	-1.0511
9772	3	46	-1.0011
9772	3	47	-0.97482
9772	3	48	-1.0189
9772	3	49	-0.8697
9772	3	50	-0.66891
9772	3	51	-1.0655
9772	3	52	-0.10921
9772	3	53	-0.42596
9772	3	54	-0.52896
9772	3	55	0.17541
9772	3	56	-0.50596
9772	3	57	-0.48372
9772	3	58	-0.62951
2088	3	1	-0.54359
2088	3	2	-0.65546
2088	3	3	-0.74479
2088	3	4	-0.61564
2088	3	5	-0.86965
2088	3	6	-1.2706
2088	3	7	-1.2448
2088	3	8	-1.1392
2088	3	9	-1.3068
2088	3	10	-0.9382
2088	3	11	-1.4724
2088	3	12	-0.84077
2088	3	13	-1.2435
2088	3	14	-1.1408
2088	3	15	-1.284
2088	3	16	-1.0574
2088	3	17	-1.2419
2088	3	18	-1.1373
2088	3	19	-1.0329
2088	3	20	-0.99262
2088	3	21	-0.70482
2088	3	22	-0.82487
2088	3	23	-0.55322
2088	3	24	-0.52084
2088	3	25	-1.2845
2088	3	26	-1.0749
2088	3	27	-1.0902
2088	3	28	-1.1671
2088	3	29	-0.75964
2088	3	30	-0.87079
2088	3	31	-0.52594
2088	3	32	-0.017274
2088	3	33	-1.9159
2088	3	34	-0.18597
2088	3	35	-0.61599
2088	3	36	-0.70537
2088	3	37	-0.60526
2088	3	38	-0.66251
2088	3	39	-0.32633
2088	3	40	-1.3035
2088	3	41	-0.92662
2088	3	42	-1.6479
2088	3	43	-1.2818
2088	3	44	-0.7126
2088	3	45	-0.92059
2088	3	46	-1.8693
2088	3	47	-1.3506
2088	3	48	-1.0264
2088	3	49	-0.99432
2088	3	50	-0.59921
